Make,Model,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,highway MPG,city mpg,Popularity,MSRP,Vehicle Style_encode,Make_encode,Model_encode,Engine Fuel Type_encode,Transmission Type_encode,Driven_Wheels_encode,Vehicle Size_encode
Chevrolet,Cavalier,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,1385,14435,14,9,202,9,3,2,0
Chevrolet,Cavalier,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,15905,8,9,202,9,3,2,0
Chevrolet,Cavalier,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,14235,8,9,202,9,3,2,0
Chevrolet,Cavalier,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,1385,17610,14,9,202,9,3,2,0
Chevrolet,Cavalier,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,10135,8,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,1385,16290,14,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,1385,14610,14,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,16090,8,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,17510,8,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,4.0,Compact,Sedan,33,23,1385,17710,14,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,14410,8,9,202,9,3,2,0
Chevrolet,Cavalier,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,Coupe,33,23,1385,10325,8,9,202,9,3,2,0
Porsche,Cayenne,2015,premium unleaded (required),420.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,1715,74100,3,37,203,8,1,0,2
Porsche,Cayenne,2015,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,14,1715,113600,3,37,203,8,1,0,2
Porsche,Cayenne,2015,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,1715,61700,3,37,203,0,1,0,2
Porsche,Cayenne,2016,premium unleaded (required),440.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1715,95500,3,37,203,8,1,0,2
Porsche,Cayenne,2016,premium unleaded (required),420.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,1715,74800,3,37,203,8,1,0,2
Porsche,Cayenne,2016,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,14,1715,114700,3,37,203,8,1,0,2
Porsche,Cayenne,2016,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,19,1715,58300,3,37,203,8,1,0,2
Porsche,Cayenne,2016,premium unleaded (required),570.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,14,1715,157300,3,37,203,8,1,0,2
Porsche,Cayenne,2016,diesel,240.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,29,20,1715,62300,3,37,203,0,1,0,2
Porsche,Cayenne,2017,premium unleaded (required),520.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,14,1715,116500,3,37,203,8,1,0,2
Porsche,Cayenne,2017,premium unleaded (required),300.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,18,1715,59600,3,37,203,8,1,0,2
Porsche,Cayenne,2017,premium unleaded (required),440.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,23,16,1715,97200,3,37,203,8,1,0,2
Porsche,Cayenne,2017,premium unleaded (required),570.0,8.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,21,14,1715,159600,3,37,203,8,1,0,2
Porsche,Cayenne,2017,premium unleaded (required),420.0,6.0,AUTOMATIC,all wheel drive,4.0,Midsize,4dr SUV,24,17,1715,76200,3,37,203,8,1,0,2
Porsche,Cayman S,2006,premium unleaded (required),295.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,18,1715,58900,8,37,205,8,3,3,0
Porsche,Cayman,2014,premium unleaded (required),275.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,20,1715,52600,8,37,204,8,3,3,0
Porsche,Cayman,2014,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,28,20,1715,63800,8,37,204,8,3,3,0
Porsche,Cayman,2015,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,28,20,1715,63800,8,37,204,8,3,3,0
Porsche,Cayman,2015,premium unleaded (required),340.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,19,1715,75200,8,37,204,8,3,3,0
Porsche,Cayman,2015,premium unleaded (required),275.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,20,1715,52600,8,37,204,8,3,3,0
Porsche,Cayman,2016,premium unleaded (required),325.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,28,20,1715,64100,8,37,204,8,3,3,0
Porsche,Cayman,2016,premium unleaded (required),340.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,26,19,1715,75200,8,37,204,8,3,3,0
Porsche,Cayman,2016,premium unleaded (required),275.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Coupe,30,20,1715,52600,8,37,204,8,3,3,0
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,34275,14,46,165,7,3,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,34095,14,46,165,7,0,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,32995,14,46,165,7,3,2,2
Volkswagen,CC,2015,premium unleaded (recommended),280.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,Sedan,25,17,873,43575,14,46,165,7,0,0,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,32995,14,46,165,7,3,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,38085,14,46,165,7,0,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,35375,14,46,165,7,0,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,35375,14,46,165,7,0,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,38085,14,46,165,7,0,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,34095,14,46,165,7,0,2,2
Volkswagen,CC,2015,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,34275,14,46,165,7,3,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,32670,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,34655,14,46,165,7,3,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,35755,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),280.0,6.0,AUTOMATED_MANUAL,all wheel drive,4.0,Midsize,Sedan,25,17,873,44355,14,46,165,7,0,0,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,34475,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,34475,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,31570,14,46,165,7,3,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,32670,14,46,165,7,0,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,34655,14,46,165,7,3,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,32,21,873,31570,14,46,165,7,3,2,2
Volkswagen,CC,2016,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,35755,14,46,165,7,0,2,2
Volkswagen,CC,2017,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2017,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2017,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,34475,14,46,165,7,0,2,2
Volkswagen,CC,2017,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2017,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,37820,14,46,165,7,0,2,2
Volkswagen,CC,2017,premium unleaded (recommended),200.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Midsize,Sedan,31,22,873,34475,14,46,165,7,0,2,2
Chevrolet,Celebrity,1990,regular unleaded,135.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,27,17,1385,2000,15,9,206,9,1,2,2
Chevrolet,Celebrity,1990,regular unleaded,110.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,29,20,1385,2000,15,9,206,9,1,2,2
Toyota,Celica,2003,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,25,2031,18140,0,45,207,9,1,2,0
Toyota,Celica,2003,premium unleaded (required),180.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,29,20,2031,22005,0,45,207,8,3,2,0
Toyota,Celica,2003,premium unleaded (required),180.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,27,20,2031,22705,0,45,207,8,1,2,0
Toyota,Celica,2003,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,2031,17340,0,45,207,9,3,2,0
Toyota,Celica,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,2031,19535,0,45,207,9,3,2,0
Toyota,Celica,2004,premium unleaded (required),180.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,28,22,2031,22935,0,45,207,8,1,2,0
Toyota,Celica,2004,premium unleaded (required),180.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,28,22,2031,24810,0,45,207,8,1,2,0
Toyota,Celica,2004,premium unleaded (required),180.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,21,2031,22235,0,45,207,8,3,2,0
Toyota,Celica,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,25,2031,18370,0,45,207,9,1,2,0
Toyota,Celica,2004,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,2031,17570,0,45,207,9,3,2,0
Toyota,Celica,2004,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,25,2031,20335,0,45,207,9,1,2,0
Toyota,Celica,2004,premium unleaded (required),180.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,21,2031,24110,0,45,207,8,3,2,0
Toyota,Celica,2005,regular unleaded,140.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,23,2031,17670,0,45,207,9,3,2,0
Toyota,Celica,2005,premium unleaded (required),180.0,4.0,MANUAL,front wheel drive,2.0,Compact,2dr Hatchback,30,21,2031,22335,0,45,207,8,3,2,0
Toyota,Celica,2005,premium unleaded (required),180.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,28,22,2031,23035,0,45,207,8,1,2,0
Toyota,Celica,2005,regular unleaded,140.0,4.0,AUTOMATIC,front wheel drive,2.0,Compact,2dr Hatchback,33,25,2031,18470,0,45,207,9,1,2,0
Buick,Century,2003,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,26,18,155,21235,14,7,208,9,1,2,2
Buick,Century,2004,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,155,21815,14,7,208,9,1,2,2
Buick,Century,2005,regular unleaded,175.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,27,18,155,22040,14,7,208,9,1,2,2
Dodge,Challenger,2015,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,31995,8,11,209,9,3,3,1
Dodge,Challenger,2015,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,42595,8,11,209,7,3,3,1
Dodge,Challenger,2015,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,35795,8,11,209,9,3,3,1
Dodge,Challenger,2015,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,37995,8,11,209,7,3,3,1
Dodge,Challenger,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,30,19,1851,29995,8,11,209,9,1,3,1
Dodge,Challenger,2015,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,38795,8,11,209,9,3,3,1
Dodge,Challenger,2015,premium unleaded (recommended),707.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,22,13,1851,58295,8,11,209,7,3,3,1
Dodge,Challenger,2015,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,45695,8,11,209,7,3,3,1
Dodge,Challenger,2015,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,34995,8,11,209,9,3,3,1
Dodge,Challenger,2015,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,30,19,1851,26995,8,11,209,9,1,3,1
Dodge,Challenger,2016,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,31995,8,11,209,9,3,3,1
Dodge,Challenger,2016,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,49195,8,11,209,7,3,3,1
Dodge,Challenger,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,30,19,1851,29995,8,11,209,9,1,3,1
Dodge,Challenger,2016,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,37995,8,11,209,7,3,3,1
Dodge,Challenger,2016,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,34995,8,11,209,9,3,3,1
Dodge,Challenger,2016,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,38995,8,11,209,9,3,3,1
Dodge,Challenger,2016,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,30,19,1851,26995,8,11,209,9,1,3,1
Dodge,Challenger,2016,premium unleaded (recommended),707.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,21,13,1851,65945,8,11,209,7,1,3,1
Dodge,Challenger,2016,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,42795,8,11,209,7,3,3,1
Dodge,Challenger,2016,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,35995,8,11,209,9,3,3,1
Dodge,Challenger,2017,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,35890,8,11,209,9,3,3,1
Dodge,Challenger,2017,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,37995,8,11,209,7,3,3,1
Dodge,Challenger,2017,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,49195,8,11,209,7,3,3,1
Dodge,Challenger,2017,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,36890,8,11,209,9,3,3,1
Dodge,Challenger,2017,premium unleaded (recommended),707.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,21,13,1851,62495,8,11,209,7,3,3,1
Dodge,Challenger,2017,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,32890,8,11,209,9,3,3,1
Dodge,Challenger,2017,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,30,19,1851,26995,8,11,209,9,1,3,1
Dodge,Challenger,2017,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,39890,8,11,209,9,3,3,1
Dodge,Challenger,2017,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,42795,8,11,209,7,3,3,1
Dodge,Challenger,2017,regular unleaded,305.0,6.0,AUTOMATIC,rear wheel drive,2.0,Large,Coupe,30,19,1851,29995,8,11,209,9,1,3,1
Dodge,Challenger,2017,premium unleaded (recommended),485.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,14,1851,43995,8,11,209,7,3,3,1
Dodge,Challenger,2017,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,37390,8,11,209,9,3,3,1
Dodge,Challenger,2017,regular unleaded,375.0,8.0,MANUAL,rear wheel drive,2.0,Large,Coupe,23,15,1851,40140,8,11,209,9,3,3,1
Dodge,Charger,2015,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,47995,14,11,210,7,1,3,1
Dodge,Charger,2015,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,39995,14,11,210,7,1,3,1
Dodge,Charger,2015,premium unleaded (recommended),707.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,13,1851,62295,14,11,210,7,1,3,1
Dodge,Charger,2015,regular unleaded,370.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,1851,33595,14,11,210,9,1,3,1
Dodge,Charger,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1851,27995,14,11,210,9,1,3,1
Dodge,Charger,2015,regular unleaded,370.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,1851,36595,14,11,210,9,1,3,1
Dodge,Charger,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1851,32995,14,11,210,9,1,0,1
Dodge,Charger,2015,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1851,30995,14,11,210,9,1,0,1
Dodge,Charger,2015,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1851,29995,14,11,210,9,1,3,1
Dodge,Charger,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1851,27995,14,11,210,9,1,3,1
Dodge,Charger,2016,premium unleaded (recommended),707.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,13,1851,65945,14,11,210,7,1,3,1
Dodge,Charger,2016,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,31,19,1851,29995,14,11,210,9,1,3,1
Dodge,Charger,2016,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,39995,14,11,210,7,1,3,1
Dodge,Charger,2016,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,50995,14,11,210,7,1,3,1
Dodge,Charger,2016,regular unleaded,370.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,1851,36895,14,11,210,9,1,3,1
Dodge,Charger,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,31,19,1851,31995,14,11,210,9,1,0,1
Dodge,Charger,2016,regular unleaded,370.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,1851,33895,14,11,210,9,1,3,1
Dodge,Charger,2016,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,31,19,1851,30245,14,11,210,9,1,0,1
Dodge,Charger,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1851,27995,14,11,210,9,1,3,1
Dodge,Charger,2017,regular unleaded,370.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,1851,34790,14,11,210,9,1,3,1
Dodge,Charger,2017,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,51145,14,11,210,7,1,3,1
Dodge,Charger,2017,premium unleaded (recommended),707.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,22,13,1851,65945,14,11,210,7,1,3,1
Dodge,Charger,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1851,30245,14,11,210,9,1,0,1
Dodge,Charger,2017,regular unleaded,292.0,6.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,30,19,1851,29995,14,11,210,9,1,3,1
Dodge,Charger,2017,regular unleaded,370.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,16,1851,39890,14,11,210,9,1,3,1
Dodge,Charger,2017,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,44995,14,11,210,7,1,3,1
Dodge,Charger,2017,regular unleaded,292.0,6.0,AUTOMATIC,all wheel drive,4.0,Large,Sedan,27,18,1851,31995,14,11,210,9,1,0,1
Dodge,Charger,2017,premium unleaded (recommended),485.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Sedan,25,15,1851,39995,14,11,210,7,1,3,1
Chevrolet,Chevy Van,1996,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,14,1385,2000,5,9,211,9,1,3,2
Chevrolet,Chevy Van,1996,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,14,1385,2000,5,9,211,9,1,3,2
Chevrolet,Chevy Van,1996,regular unleaded,195.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,17,14,1385,2000,5,9,211,9,1,3,1
Chevrolet,Chevy Van,1997,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,17,14,1385,2000,5,9,211,9,1,3,1
Chevrolet,Chevy Van,1997,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,14,1385,2000,5,9,211,9,1,3,2
Chevrolet,Chevy Van,1997,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,17,14,1385,2000,5,9,211,9,1,3,2
Chevrolet,Chevy Van,1998,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,18,13,1385,2050,5,9,211,9,1,3,2
Chevrolet,Chevy Van,1998,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Midsize,Cargo Van,18,13,1385,2052,5,9,211,9,1,3,2
Chevrolet,Chevy Van,1998,regular unleaded,200.0,6.0,AUTOMATIC,rear wheel drive,3.0,Large,Cargo Van,18,13,1385,2116,5,9,211,9,1,3,1
Oldsmobile,Ciera,1995,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,26,17,26,2000,15,34,212,9,1,2,2
Oldsmobile,Ciera,1996,regular unleaded,120.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,29,21,26,2000,14,34,212,9,1,2,2
Oldsmobile,Ciera,1996,regular unleaded,160.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,26,18,26,2000,15,34,212,9,1,2,2
Chrysler,Cirrus,1998,regular unleaded,168.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1013,2107,14,10,213,9,1,2,2
Chrysler,Cirrus,1999,regular unleaded,168.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,25,17,1013,2202,14,10,213,9,1,2,2
Chrysler,Cirrus,2000,regular unleaded,168.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,24,16,1013,2373,14,10,213,9,1,2,2
Chevrolet,City Express,2015,regular unleaded,131.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,Cargo Minivan,26,24,1385,23515,4,9,214,9,1,2,0
